# time [s],                    x_linear_position [m],                    y_linear_position [m],                    z_linear_position [m],                    x_orientation,                    y_orientation,                    z_orientation,                    w_orientation
1.536097553442009926e+09,6.255021934592934558e+05,5.041732451190404594e+06,2.603683410674274157e+01,-5.838682829352963288e-02,-1.864455601197535090e-02,8.551567784336306932e-01,5.147331766186760138e-01
1.536097553901785851e+09,6.255020848811498145e+05,5.041732544664563611e+06,2.602208613295533013e+01,-5.900836369413429983e-02,-1.657269444606319225e-02,8.364612378325778641e-01,5.445878775886681122e-01
1.536097554338373184e+09,6.255020260749302106e+05,5.041732687447731383e+06,2.601255271653107215e+01,-5.366199854297765137e-02,-2.586120107065376789e-02,8.146746135445777082e-01,5.768508145418104194e-01
1.536097554778238058e+09,6.255019819305364508e+05,5.041732844453058206e+06,2.599647243195613555e+01,-5.430031095826266807e-02,-2.449261191215209091e-02,7.997902259061943075e-01,5.973166519832470156e-01
1.536097555267017126e+09,6.255019261620875914e+05,5.041733004984878935e+06,2.597466338577922684e+01,-5.254122954014492364e-02,-1.207253038401162083e-02,7.904466785399658635e-01,6.101538507570635206e-01
1.536097555720186710e+09,6.255019124543154612e+05,5.041733416321642697e+06,2.594972637113468750e+01,-5.278646614454356178e-02,-1.095060653270120594e-02,7.772703982812821932e-01,6.268527747120483662e-01
1.536097556173922777e+09,6.255018775213366607e+05,5.041733571565322578e+06,2.594016764144699394e+01,-6.068460261086885271e-02,-2.200416314574562757e-03,7.669834778780836304e-01,6.387870395022453573e-01
1.536097556626711607e+09,6.255018488456227351e+05,5.041733762695045210e+06,2.593932022406357163e+01,-6.071150709772407672e-02,-1.255281609645861373e-03,7.569444967641334454e-01,6.506516471911035771e-01
1.536097557077885389e+09,6.255018332439762307e+05,5.041733948165957816e+06,2.593276288774699267e+01,-6.072294441099380241e-02,-4.322592461369815608e-04,7.480557782321279880e-01,6.608517911207693052e-01
1.536097557521401405e+09,6.255018189084564801e+05,5.041734174085880630e+06,2.590625726088100222e+01,-5.254493499328236061e-02,2.373146085120284021e-02,7.322644513683269629e-01,6.785754348889021514e-01
1.536097557983299017e+09,6.255018011865358567e+05,5.041734288596150465e+06,2.589586228950010849e+01,-5.213436609310507369e-02,2.462032289899017401e-02,7.206357361040912624e-01,6.909124281861878103e-01
1.536097558451632261e+09,6.255018222598152934e+05,5.041734505794512108e+06,2.589542250395517087e+01,-5.408420420463329326e-02,8.184721137413948980e-03,7.081049706930178100e-01,7.039852695016387552e-01
1.536097558884086132e+09,6.255018335431477753e+05,5.041734719926393591e+06,2.588091044733841528e+01,-5.389832230276940528e-02,9.330683656222249489e-03,6.930051103171178672e-01,7.188545237179866376e-01
1.536097559316666842e+09,6.255019203172157286e+05,5.041734725378520787e+06,2.589119308055223101e+01,-4.972999569540187403e-02,3.248338733240504258e-03,6.828931874869124119e-01,7.288163488201769846e-01
1.536097559791179419e+09,6.255019185840970604e+05,5.041735387116564438e+06,2.584983292614456829e+01,-4.973729717980859139e-02,3.134556689224947661e-03,6.845588047935997622e-01,7.272521011335529861e-01
1.536097560206721544e+09,6.255019093461543089e+05,5.041735529803755693e+06,2.584265672680656323e+01,-3.524299833628054268e-02,-6.255544550543509254e-03,6.822618513012893571e-01,7.302311726361607747e-01
1.536097560680766344e+09,6.255019220542919356e+05,5.041735765429349616e+06,2.582005433851225007e+01,-3.525336416809140422e-02,-6.196860833263631921e-03,6.810451650145766811e-01,7.313660386160359961e-01
1.536097561139197111e+09,6.255019256774614332e+05,5.041735884936663322e+06,2.580748511191425720e+01,-4.171378967941070937e-02,9.637792366160167134e-04,6.825872374544206256e-01,7.296120161733270493e-01
1.536097561574192047e+09,6.255019973264811561e+05,5.041736138899873011e+06,2.578837476891088798e+01,-4.170800374782875075e-02,1.188083838012502424e-03,6.786538331227877086e-01,7.332721225219955841e-01
1.536097562042537928e+09,6.255020054845401319e+05,5.041736322225746699e+06,2.577673926170013630e+01,-4.170758424615984838e-02,1.202720326809639468e-03,6.783964646370171936e-01,7.335102369075436890e-01
1.536097562490926743e+09,6.255020234241170110e+05,5.041736485940770246e+06,2.577201133608659589e+01,-4.852160426071907423e-02,-4.928772714208364859e-03,6.838092346749318207e-01,7.280290459128549996e-01
1.536097562945508957e+09,6.255020289996637730e+05,5.041736637690866366e+06,2.576496699885675312e+01,-4.847345501488324604e-02,-5.381732009515904740e-03,6.905789385177852902e-01,7.216107612800317650e-01
1.536097563419890642e+09,6.255020142195730004e+05,5.041736756534081884e+06,2.575422098430752627e+01,-4.269137661436926690e-02,1.087818190499305684e-02,6.993706601017319890e-01,7.134001621180640074e-01
1.536097563846833944e+09,6.255021192874683766e+05,5.041737136629140005e+06,2.575910321063791386e+01,-4.302284271866162885e-02,9.482799333178817958e-03,7.222214694121644740e-01,6.902573872414159428e-01
1.536097564303433895e+09,6.255021244197881315e+05,5.041737255348317325e+06,2.574857513469875414e+01,-4.296257306795897568e-02,1.728362516467122495e-02,7.447145487181101586e-01,6.657745373203522998e-01
1.536097564747415304e+09,6.255020915692982962e+05,5.041737381498598494e+06,2.573743586603162115e+01,-4.328343462548284171e-02,1.646361656727114361e-02,7.572388589870580056e-01,6.514942855133315502e-01
1.536097565201230526e+09,6.255020583961540833e+05,5.041737542517988011e+06,2.573383035146263964e+01,-3.133347011057157488e-02,7.177122508360326246e-03,7.682418626509878168e-01,6.393521275743679899e-01
1.536097565655237675e+09,6.255020539944771444e+05,5.041737733426891267e+06,2.572255369110941814e+01,-3.140535377109389403e-02,6.855741475765567833e-03,7.747515653681407155e-01,6.314481091292816206e-01
1.536097566115242243e+09,6.255020453819094691e+05,5.041737715180810541e+06,2.572121102987263441e+01,-3.184201507051920982e-02,1.232702435632553051e-02,7.717766545349243890e-01,6.349763192920249155e-01
1.536097566602943897e+09,6.255019719696163666e+05,5.041738078077724203e+06,2.570121416631102207e+01,-3.198634236503252598e-02,1.194752507172682811e-02,7.792724826106557368e-01,6.257543674578651682e-01
1.536097567037403822e+09,6.255020054725524969e+05,5.041738015525542200e+06,2.570433271510475137e+01,-3.184076183065862042e-02,1.233026111953385885e-02,7.717121034883043240e-01,6.350547691942989292e-01
1.536097567485416412e+09,6.255019033311967505e+05,5.041738360413691029e+06,2.567514363564626478e+01,-4.636617158909051711e-02,1.829799070292033314e-02,7.741526704012846594e-01,6.310332832576796003e-01
1.536097567951522589e+09,6.255019377457586816e+05,5.041738625418963842e+06,2.566642174490925399e+01,-4.608989249749854272e-02,1.898315414155847189e-02,7.647153713547550913e-01,6.424373607459061830e-01
1.536097568395555496e+09,6.255019044289980084e+05,5.041738788034536876e+06,2.565284002726535206e+01,-5.391897525625044540e-02,3.588887896288175255e-02,7.500972293190116824e-01,6.581480677188418227e-01
1.536097568833242655e+09,6.255018812087656697e+05,5.041738899171759374e+06,2.564849639825902727e+01,-5.357209697487880229e-02,3.640464189647669296e-02,7.437469938664129643e-01,6.653158209367768805e-01
1.536097569284977198e+09,6.255018723672355991e+05,5.041739084480599500e+06,2.564616109388288478e+01,-2.856883326336052617e-02,1.895291240764471197e-02,7.344295636830867613e-01,6.778184306032916107e-01
1.536097569745072126e+09,6.255019469522823347e+05,5.041739444563165307e+06,2.562731902151901053e+01,-2.826983912325771453e-02,1.939606451594434386e-02,7.237714756105939617e-01,6.891875361392585386e-01
1.536097570199467182e+09,6.255020403342350619e+05,5.041739497670962475e+06,2.560539511374105004e+01,-4.796313895301768104e-02,3.573685579822143826e-02,7.143546075539023432e-01,6.972229981189238535e-01
1.536097570651418209e+09,6.255019424615541939e+05,5.041739789963837713e+06,2.559186576188053763e+01,-4.829494107474746611e-02,3.528716802402858538e-02,7.208377023996579425e-01,6.905182265795835050e-01
1.536097571116582155e+09,6.255020708933576243e+05,5.041739752231524326e+06,2.558431675922938453e+01,-7.320256048146182859e-02,3.124063285368971696e-02,7.116269300859322522e-01,6.980347558498292138e-01
1.536097571556600571e+09,6.255019410927682184e+05,5.041740101100780070e+06,2.556263364781288416e+01,-7.367608885255336193e-02,3.010690840208892285e-02,7.223174541322217035e-01,6.869664500205264757e-01
1.536097572000759602e+09,6.255020072431036970e+05,5.041740468458065763e+06,2.551617893096045719e+01,-7.358432189776896448e-02,3.033050565003210866e-02,7.202279762749710379e-01,6.891567820087958207e-01
1.536097572467917681e+09,6.255019858332941076e+05,5.041740597409765236e+06,2.550642737730537846e+01,-7.081913704471576310e-02,2.404196950463304353e-02,7.416374849673541547e-01,6.666186874232359338e-01
1.536097572936247110e+09,6.255019982470090035e+05,5.041740707889731973e+06,2.549389572820037131e+01,-7.176552818813829171e-02,2.104935707563219960e-02,7.689544660524298969e-01,6.349139017761408210e-01
1.536097573382276773e+09,6.255019443623498082e+05,5.041740832572414540e+06,2.548435838809193399e+01,-4.194815164818142816e-02,4.285784218077059310e-02,7.944884872678995569e-01,6.043108484345401932e-01
1.536097573829622746e+09,6.255019786942884093e+05,5.041741060122864321e+06,2.547097129814481065e+01,-4.347276089612733818e-02,4.131054493902022728e-02,8.158528491369049229e-01,5.751414491167405885e-01
1.536097574308187723e+09,6.255019106264577713e+05,5.041741140973313712e+06,2.547112978027047703e+01,-2.642737344798702648e-02,3.643441863391898988e-02,8.407422609638538491e-01,5.395614679541487213e-01
1.536097574753182173e+09,6.255018715504378779e+05,5.041741290621920489e+06,2.544962846451107197e+01,-2.789839056380702745e-02,3.532071251405206891e-02,8.621491604471965831e-01,5.046513174575517624e-01
1.536097575201137304e+09,6.255018069447895978e+05,5.041741405170062557e+06,2.544791847457901923e+01,-4.509628296133033794e-03,4.215611310820628621e-02,8.784400584423749381e-01,4.759680547095525571e-01
1.536097575690277815e+09,6.255017164879305055e+05,5.041741505305169150e+06,2.544019723664772314e+01,-6.151121605968096727e-03,4.194804313373579063e-02,8.963432979271130918e-01,4.413289222806335288e-01
1.536097576150425911e+09,6.255016670148024568e+05,5.041741696690441109e+06,2.542652252630012200e+01,2.335121107587770188e-03,4.217811427863199514e-02,9.088590384244092935e-01,4.149587957370828306e-01
1.536097576610649824e+09,6.255015690020667389e+05,5.041741772673458792e+06,2.542728303914003618e+01,1.258891767484357797e-03,4.222394233377789463e-02,9.191442799253621843e-01,3.916495200632817975e-01
1.536097577042771339e+09,6.255017465418365318e+05,5.041741754882284440e+06,2.541466656057831131e+01,1.862642537651163464e-03,4.220161937017789106e-02,9.134489694528640236e-01,4.047549061973338969e-01
1.536097577468109608e+09,6.255014140173533233e+05,5.041741912892590277e+06,2.542390950626856849e+01,5.439251929660222050e-03,2.730124791038875814e-02,9.360560206773140823e-01,3.507480328593918784e-01
1.536097577945015430e+09,6.255012992181500886e+05,5.041742019629691727e+06,2.541149156764337036e+01,4.906942893521858140e-03,2.740192530568854798e-02,9.427042829636715915e-01,3.324660753865440466e-01
1.536097578374527693e+09,6.255011440403790912e+05,5.041742127017915249e+06,2.542446181278700124e+01,5.024404244303226630e-02,6.511777920076657934e-03,9.493030051857654916e-01,3.102530214076522630e-01
1.536097578862677574e+09,6.255010438105568755e+05,5.041742180459727533e+06,2.541782004113949966e+01,5.009949033912039495e-02,7.543747109892354717e-03,9.554830481994208702e-01,2.906635125894639349e-01
1.536097579279519796e+09,6.255009483341377927e+05,5.041742281412363052e+06,2.538314897549961557e+01,-1.327902589345056859e-02,-5.493608365800068706e-03,9.486396368002235624e-01,3.160321617019128393e-01
1.536097579726629019e+09,6.255008245825354243e+05,5.041742386910004541e+06,2.538664858402298563e+01,-1.345501658456022334e-02,-5.047255716221296304e-03,9.375608723788414478e-01,3.475242413453634160e-01
1.536097580184047699e+09,6.255007343668554677e+05,5.041742472675378434e+06,2.538408818900387942e+01,-2.269108596799814664e-02,1.361289010410875362e-02,9.254950440094007469e-01,3.778342591066135570e-01
1.536097580633862019e+09,6.255006406526602805e+05,5.041742562948183157e+06,2.537960691147485903e+01,-2.205219803431821002e-02,1.462520841727857172e-02,9.074597430627465711e-01,4.193049231300536861e-01
1.536097581115498304e+09,6.255005520471119089e+05,5.041742688693607226e+06,2.537498917781628194e+01,-2.275196815262016392e-02,1.799343057848696095e-02,8.871178626375726406e-01,4.606305267679769999e-01
1.536097581573934317e+09,6.255004659146377817e+05,5.041742840929865837e+06,2.536221321417950136e+01,-2.194089703900562946e-02,1.897399894393447806e-02,8.660613243001763495e-01,4.990955489208699913e-01
1.536097582024183989e+09,6.255004692276781425e+05,5.041743226810182445e+06,2.534021767354915511e+01,-2.103666329211458311e-02,1.997184008384982751e-02,8.419648655191780406e-01,5.387520298174955924e-01
1.536097582447365522e+09,6.255004291361790383e+05,5.041743376032713801e+06,2.534078170728006540e+01,-1.405809013184799484e-02,5.926937364006378819e-04,8.200190448391144749e-01,5.721632502329440095e-01
1.536097582908220291e+09,6.255003911195746623e+05,5.041743463099412620e+06,2.534434578235265079e+01,-1.404251672085607416e-02,8.882050240839879348e-04,8.078050698469682045e-01,5.892817559924238280e-01
1.536097583339794874e+09,6.255003099370107520e+05,5.041743664378542453e+06,2.536958468194038119e+01,3.393672582221911316e-02,-1.501702799824552667e-02,8.069341296115845052e-01,5.894744252116135286e-01
1.536097583785538435e+09,6.255002879482214339e+05,5.041744065865349025e+06,2.535190756408721668e+01,3.393000579224200730e-02,-1.503220530630774987e-02,8.066703958748648873e-01,5.898352820319042733e-01
1.536097584247593403e+09,6.255002451402687002e+05,5.041744167896279134e+06,2.530692636080033253e+01,-3.292121857270787627e-02,1.872584300333381482e-02,8.084912255445000362e-01,5.872882379113807394e-01
1.536097584685138464e+09,6.255001943949534325e+05,5.041744289384126663e+06,2.529580932253062642e+01,-3.301300907796621970e-02,1.856354115236725708e-02,8.113727148496060471e-01,5.833008261344073686e-01
1.536097585115028620e+09,6.255001239091873867e+05,5.041744486047227867e+06,2.533994705965415051e+01,2.619082165820260655e-02,-2.422964811877557911e-02,8.151901687490623605e-01,5.780933780867790750e-01
1.536097585572640896e+09,6.255000795560245169e+05,5.041744622232277878e+06,2.535237180479514052e+01,2.622935026999145824e-02,-2.418793441998633512e-02,8.161091790278736102e-01,5.767952608329571795e-01
1.536097586019284725e+09,6.255000401450399077e+05,5.041744915348283947e+06,2.538357447085907737e+01,2.661096973107649616e-02,-2.376744153381240773e-02,8.251852881187842215e-01,5.637341618930219456e-01
1.536097586477939367e+09,6.254999863497377373e+05,5.041745010608608834e+06,2.536658639975583540e+01,1.321991348447065697e-03,2.456385591201349500e-02,8.403734428898576025e-01,5.414493012342478373e-01
1.536097586947972059e+09,6.254999140282699373e+05,5.041745146429318003e+06,2.537005401721883047e+01,9.087178584369972343e-04,2.458261398316475763e-02,8.493600717104861086e-01,5.272403037568038631e-01
1.536097587387462616e+09,6.254998543327315710e+05,5.041745240152726881e+06,2.536095474136704553e+01,-8.539326996189646260e-03,2.739589714750135380e-02,8.612780478882802182e-01,5.073230419956190618e-01
1.536097587825003386e+09,6.254998025699323043e+05,5.041745327683089301e+06,2.535437326260831270e+01,-9.289652020331481963e-03,2.715064734781618208e-02,8.749066798346238905e-01,4.834406336818312666e-01
1.536097588241694927e+09,6.254997208792173769e+05,5.041745453464777209e+06,2.536162853613519275e+01,7.085375206331234743e-03,3.561048698350338659e-02,8.862157937878984981e-01,4.618476561766537425e-01
1.536097588698832750e+09,6.254996453700501006e+05,5.041745536842411384e+06,2.536821482925234506e+01,6.388400525173787078e-03,3.574209931924420686e-02,8.950685230670732961e-01,4.444480056086553277e-01
1.536097589145211458e+09,6.254995524914703565e+05,5.041745650799334981e+06,2.537777605287885407e+01,8.109642687976311576e-03,2.084159358206980062e-02,9.088050066871694588e-01,4.166213166567055426e-01
1.536097589598696947e+09,6.254994664255325915e+05,5.041745755020335317e+06,2.536940602521164578e+01,7.533043373860360756e-03,2.105686550971819226e-02,9.199256076492861034e-01,3.914546436862450518e-01
1.536097590057043791e+09,6.254993725101727759e+05,5.041746014836109243e+06,2.534969690778060425e+01,7.036257252336152596e-03,2.122803362174103745e-02,9.288684681428047707e-01,3.697339997382884103e-01
1.536097590517085552e+09,6.254992757944982732e+05,5.041746092058531940e+06,2.534399313934240894e+01,1.040836528671340057e-02,1.846996093218659235e-02,9.416798350177026933e-01,3.358416513719736929e-01
1.536097590984528780e+09,6.254991866694022901e+05,5.041746159472780302e+06,2.533784984568395870e+01,9.754656386790051814e-03,1.882339511230149073e-02,9.528715378430754335e-01,3.026323823449740824e-01
1.536097591452471972e+09,6.254990773076649057e+05,5.041746225121547468e+06,2.533469601320955178e+01,1.255335351109038156e-02,8.024707099233419072e-03,9.638650733428779649e-01,2.659739419216200496e-01
1.536097591879246235e+09,6.254990602776873857e+05,5.041746796235737391e+06,2.532596003590778011e+01,1.244836885441827357e-02,8.186618426874528454e-03,9.672289840237244807e-01,2.534681633973601134e-01
1.536097592357260466e+09,6.254988131916860584e+05,5.041746783141892403e+06,2.533098501067589936e+01,1.545558134202285180e-03,-4.069315170924115571e-03,9.803694612068457603e-01,1.971212100639918585e-01
1.536097592792062283e+09,6.254988322627564194e+05,5.041746866551622748e+06,2.533239081064541054e+01,1.616319787097428859e-03,-4.041730601159524393e-03,9.836593929064981756e-01,1.799868069357113964e-01
1.536097593238389015e+09,6.254985500117030460e+05,5.041746859538470395e+06,2.535172255708683409e+01,3.035307329160643469e-02,-1.623807310305612830e-02,9.895651869067902950e-01,1.399133903019403879e-01
1.536097593686242342e+09,6.254984339350847295e+05,5.041746874370275065e+06,2.535147961622568857e+01,3.065960266386831903e-02,-1.565160825089694993e-02,9.920718410238789087e-01,1.208655375661150527e-01
1.536097594140563011e+09,6.254982227222209331e+05,5.041747119075329974e+06,2.534284113831376217e+01,5.532063326801061297e-03,-1.727721831482120773e-02,9.947442053525764605e-01,1.007713248901783987e-01
1.536097594596255064e+09,6.254980538150926586e+05,5.041747139498614706e+06,2.534925807045463841e+01,5.830723398344938094e-03,-1.717872701924457249e-02,9.963415586635380183e-01,8.351282825148305389e-02
1.536097595052867889e+09,6.254979006713478593e+05,5.041747154646870680e+06,2.534688248887222883e+01,6.112949436567476080e-03,-1.708033508265279984e-02,9.975821986440049916e-01,6.708689105364187832e-02
1.536097595484997511e+09,6.254977758673765929e+05,5.041747167819840834e+06,2.534348754792108593e+01,-3.586456973409192679e-04,-2.096772588713035831e-02,9.982832442507602044e-01,5.468811655710008324e-02
1.536097595930654526e+09,6.254975871251727222e+05,5.041747224028275348e+06,2.534805037437718767e+01,-3.150410387216687831e-05,-2.097076925402348996e-02,9.990149030338253411e-01,3.910817511342887937e-02
1.536097596374416113e+09,6.254974300495149801e+05,5.041747238274009898e+06,2.534120787654184070e+01,-1.277199922277775547e-02,-2.933741278203706726e-02,9.992702476028180181e-01,2.086059689732635072e-02
1.536097596835399151e+09,6.254972887874001171e+05,5.041747238856622018e+06,2.533795369304704082e+01,-1.242995880896460327e-02,-2.948395965432239890e-02,9.994452694856796882e-01,9.238265519401121784e-03
1.536097597269523859e+09,6.254971513818011153e+05,5.041747237293456681e+06,2.532274052980944390e+01,-3.698675987418869465e-02,-3.535726653619779281e-02,9.986669375672225790e-01,-6.796403990549637446e-03
1.536097597723874569e+09,6.254969992634156952e+05,5.041747229682428762e+06,2.532123583469390482e+01,-3.640556704361011531e-02,-3.595540837114542115e-02,9.984235079815475533e-01,-2.307253793837857683e-02
1.536097598180572271e+09,6.254968012629745062e+05,5.041747282295616344e+06,2.533848489616642752e+01,-8.246645640222791812e-03,-4.406558505939459081e-02,9.984156660296101826e-01,-3.400551243118833666e-02
1.536097598627299070e+09,6.254966613778966712e+05,5.041747269545727409e+06,2.533828919859238837e+01,-7.566923331797529260e-03,-4.418738080303971638e-02,9.977734318507880396e-01,-4.938011484148720903e-02
1.536097599074768543e+09,6.254964859316063812e+05,5.041747247589385137e+06,2.532394497036438352e+01,-7.096237448027750347e-03,-4.426540822158261945e-02,9.971914063588384058e-01,-5.999596764066745386e-02
1.536097599539829493e+09,6.254963632982070558e+05,5.041747226528377272e+06,2.529654076919056038e+01,-4.282013136503484696e-02,-4.040614300105699330e-02,9.945489788843704382e-01,-8.605875061674528315e-02
1.536097600000690222e+09,6.254961341878408566e+05,5.041747247764683329e+06,2.534132322094549394e+01,-4.208306296924652079e-02,-4.117324195964099098e-02,9.928316683796774011e-01,-1.040147019420144814e-01
1.536097600480426788e+09,6.254959521007228177e+05,5.041747200748114847e+06,2.533863098571104544e+01,2.249855630584515417e-03,-3.109987611767962845e-02,9.930996675135358442e-01,-1.130521394738336627e-01
1.536097600914292812e+09,6.254957957641277462e+05,5.041747155860183761e+06,2.531748337283073980e+01,3.092772132726239864e-03,-3.102738960061777324e-02,9.896669941223739109e-01,-1.399534801278315699e-01
1.536097601359637976e+09,6.254956962816959713e+05,5.041747122619443573e+06,2.528508546190095174e+01,-4.268905740818768058e-02,-5.434375753464096986e-02,9.845743187970946719e-01,-1.607414419490306445e-01
1.536097601811975002e+09,6.254955414948897669e+05,5.041747080720380880e+06,2.526972233629591003e+01,-4.148570038752717737e-02,-5.526785927408185695e-02,9.808080833564722933e-01,-1.823181395726157228e-01
1.536097602240081072e+09,6.254952598917895230e+05,5.041747093718065880e+06,2.525489888626174917e+01,-3.777097834310173124e-02,-5.197403588277334924e-02,9.772546415728785574e-01,-2.021024945747223467e-01
1.536097602700989008e+09,6.254951361338309944e+05,5.041747047670486383e+06,2.524301304050277750e+01,-3.680869838551245610e-02,-5.265991771834858948e-02,9.733723368634881190e-01,-2.200416929083509610e-01
1.536097603176606178e+09,6.254949867373377783e+05,5.041746949189079925e+06,2.519922667202626698e+01,-8.047996598979327565e-02,-4.016373748290975876e-02,9.647823813202124343e-01,-2.471938631110936202e-01
1.536097603632316113e+09,6.254948256322814850e+05,5.041746856902178377e+06,2.518115996574612936e+01,-7.965945141600960788e-02,-4.176748178206070305e-02,9.596382413605718531e-01,-2.664663111616069613e-01
1.536097604090837479e+09,6.254946072528039804e+05,5.041746828187168576e+06,2.516971481477921557e+01,-7.936346242804788453e-02,-4.232719652594769261e-02,9.577387192270228056e-01,-2.732149244808328992e-01
1.536097604534013510e+09,6.254944678745339625e+05,5.041746727325594053e+06,2.514439539316829908e+01,-9.039556352316641119e-02,-3.903883324450484887e-02,9.551135453944047393e-01,-2.793970776482232465e-01
1.536097604992541552e+09,6.254943090659839800e+05,5.041746637477885932e+06,2.511525559719652279e+01,-9.007441476029666438e-02,-3.977421540839139180e-02,9.528048820481236358e-01,-2.871714963910900198e-01
1.536097605450553894e+09,6.254941870846899692e+05,5.041746537219409831e+06,2.510110517078403802e+01,-8.583370655814029360e-02,-3.342456098704131573e-02,9.524028241094437686e-01,-2.905929010999249162e-01
1.536097605894279957e+09,6.254940735567731317e+05,5.041746455947575159e+06,2.508619237420832349e+01,-8.564033866617687396e-02,-3.391694048448224558e-02,9.507182852662190431e-01,-2.960576220970752015e-01
1.536097606361258507e+09,6.254937955850735307e+05,5.041746461558812298e+06,2.506796299365013780e+01,-6.989798697474473854e-02,-1.154891212512047273e-02,9.516324883446075633e-01,-2.989590292542697592e-01
1.536097606807668924e+09,6.254936997220088961e+05,5.041746369890214875e+06,2.505518898684893259e+01,-6.985222734317812765e-02,-1.182253312925353808e-02,9.504545155850891991e-01,-3.026831806518461843e-01
1.536097607282850981e+09,6.254935411838013679e+05,5.041746283957039937e+06,2.501646387417926221e+01,-8.972498516584481720e-02,-1.772729939232246463e-02,9.458790566886582374e-01,-3.113647057889161740e-01
1.536097607720802546e+09,6.254934496150559280e+05,5.041746228879136033e+06,2.500315341973308136e+01,-8.969147047390156613e-02,-1.789609541171889931e-02,9.452915154211135595e-01,-3.131439297928323429e-01
1.536097608179777384e+09,6.254932132086072816e+05,5.041746177654895000e+06,2.500166140595826292e+01,-3.297384261111670906e-02,1.737778338725983612e-03,9.477413691246112659e-01,-3.173263353075349014e-01
1.536097608605041504e+09,6.254930660314289853e+05,5.041746064708022401e+06,2.498073004122900542e+01,-3.297630804326286830e-02,1.690348464985096805e-03,9.472839609760675961e-01,-3.186891951532005995e-01
1.536097609079603195e+09,6.254929301477782428e+05,5.041745968293839134e+06,2.495981983077038180e+01,-3.297869923882110199e-02,1.643035791643522809e-03,9.468257643626649678e-01,-3.200479304244252532e-01
1.536097609584840298e+09,6.254928174513728591e+05,5.041745873167020269e+06,2.491190493716180399e+01,-7.861287061329813586e-02,-1.196620935471060833e-02,9.435876693170445195e-01,-3.214329428052515869e-01
1.536097610023418665e+09,6.254924550295065856e+05,5.041746025358242914e+06,2.487098355938207916e+01,-7.871718892683508828e-02,-1.125956303951751274e-02,9.464369663407338207e-01,-3.129439169425806688e-01
1.536097610485414267e+09,6.254923020785265835e+05,5.041745924814532511e+06,2.486348192013873870e+01,-4.588093076450459190e-02,-1.295313042636290178e-02,9.483065898389572146e-01,-3.137543119581754913e-01
1.536097610963136911e+09,6.254922044994713506e+05,5.041745855747297406e+06,2.484985722609389214e+01,-4.599730190934005897e-02,-1.253361929853679703e-02,9.511321616153858294e-01,-3.050815755583810573e-01
1.536097611396371365e+09,6.254920603614359861e+05,5.041745746275870129e+06,2.483068027813591172e+01,-4.476335490358803598e-02,-6.157409540060465938e-03,9.558853495300523306e-01,-2.902439093578729756e-01
1.536097611832085133e+09,6.254919280478692381e+05,5.041745673263910227e+06,2.481197430568949613e+01,-4.482061949351680286e-02,-5.725705431297401643e-03,9.586382531299224574e-01,-2.810178428526243222e-01
1.536097612307236433e+09,6.254916904466209235e+05,5.041745649762260728e+06,2.478401965548086494e+01,-5.520577192842827247e-02,4.430355140944359886e-03,9.610526362665263722e-01,-2.707591642479929561e-01
1.536097612754400253e+09,6.254915551343816333e+05,5.041745555131019093e+06,2.476556669396160615e+01,-5.517547976090551171e-02,4.792883687555734955e-03,9.628104092195783892e-01,-2.644405615588117930e-01
1.536097613220824957e+09,6.254914023730331101e+05,5.041745471312550828e+06,2.476108656140916864e+01,-2.383817018837059917e-02,5.680229711813433030e-03,9.653198157191832385e-01,-2.599175446413226620e-01
1.536097613698618412e+09,6.254912374953778926e+05,5.041745363290471025e+06,2.473841057358834661e+01,-2.382813984446068012e-02,5.722160349161337436e-03,9.657756048892789380e-01,-2.582188173492381833e-01
1.536097614094019890e+09,6.254910881539966213e+05,5.041745265889495611e+06,2.471883791056797364e+01,-2.380677352722554777e-02,5.810413215261179057e-03,9.667257719767293755e-01,-2.546384857567451365e-01
1.536097614551661730e+09,6.254909797742246883e+05,5.041745220611488447e+06,2.469172240242996708e+01,-4.227368787377239895e-02,-3.410689949454944608e-02,9.649839391559962287e-01,-2.566235606708714423e-01
1.536097614985652447e+09,6.254908390901617240e+05,5.041745141919324175e+06,2.467685892782613521e+01,-4.224456179156170499e-02,-3.414296821630120882e-02,9.647645561060278485e-01,-2.574470935978083741e-01
1.536097615432351112e+09,6.254906892400885699e+05,5.041745042869057506e+06,2.467286087712779619e+01,-2.567326571691566292e-02,-2.161095705068448794e-02,9.656264038231929803e-01,-2.577586045164546036e-01
1.536097615890917063e+09,6.254905456947473576e+05,5.041744955850770697e+06,2.465254754009538374e+01,-2.567233644964098116e-02,-2.161206094832978514e-02,9.656153196398647998e-01,-2.578001249797675087e-01
1.536097616327023506e+09,6.254904175941400463e+05,5.041744887308650650e+06,2.463172998505792322e+01,-4.526608840162160696e-02,-4.156718509866113437e-02,9.664351524554282147e-01,-2.494518920799020656e-01
1.536097616783027172e+09,6.254902843192991568e+05,5.041744815394756384e+06,2.462186544096104512e+01,-4.561903405598882744e-02,-4.117952607799551384e-02,9.685279600035823222e-01,-2.411985511048723718e-01
1.536097617186241865e+09,6.254901437617721967e+05,5.041744735513485037e+06,2.463220053996441194e+01,-5.128941762350618973e-03,-2.751916179121206493e-02,9.711697359357062131e-01,-2.367398016668897098e-01
