# time [s],                        UTM easting [m, +ve = towards East]                        UTM northing [m, +ve = towards North]                        altitude [m]
1.536097753806652784e+09,6.255018251699572429e+05,5.041749931691124104e+06,2.543000030517578125e+01
1.536097753856127024e+09,6.255018613426194061e+05,5.041749887588165700e+06,2.540999984741210938e+01
1.536097753904512167e+09,6.255018910026282538e+05,5.041749889107987285e+06,2.538999938964843750e+01
1.536097753952931166e+09,6.255019134366334183e+05,5.041749893817419186e+06,2.537000083923339844e+01
1.536097753998918295e+09,6.255019357140667271e+05,5.041749893337126821e+06,2.536000061035156250e+01
1.536097754085574865e+09,6.255019510133016156e+05,5.041749929208534770e+06,2.537999916076660156e+01
1.536097754129064083e+09,6.255019716990980087e+05,5.041749878127128817e+06,2.545000076293945312e+01
1.536097754177372456e+09,6.255019853339507245e+05,5.041749886550387368e+06,2.540999984741210938e+01
1.536097754224109888e+09,6.255020077897328883e+05,5.041749883665607311e+06,2.540999984741210938e+01
1.536097754273840904e+09,6.255020361540877493e+05,5.041749865339312702e+06,2.540999984741210938e+01
1.536097754325002193e+09,6.255020402928728145e+05,5.041749541445490904e+06,2.593000030517578125e+01
1.536097754370669842e+09,6.255020615025542211e+05,5.041749535757237114e+06,2.594000053405761719e+01
1.536097754420276165e+09,6.255020830772604095e+05,5.041749537856173702e+06,2.594000053405761719e+01
1.536097754468371868e+09,6.255020833144070348e+05,5.041749578056997620e+06,2.595000076293945312e+01
1.536097754516404629e+09,6.255021112798479153e+05,5.041749651228993200e+06,2.582999992370605469e+01
1.536097754565042257e+09,6.255021405048798770e+05,5.041749654962935485e+06,2.582999992370605469e+01
1.536097754613564730e+09,6.255021559060495347e+05,5.041749659716842696e+06,2.582999992370605469e+01
1.536097754661019087e+09,6.255021586437233491e+05,5.041749718120777979e+06,2.587000083923339844e+01
1.536097754710786819e+09,6.255021808553664014e+05,5.041749733939883299e+06,2.580999946594238281e+01
1.536097754758879185e+09,6.255022030702567426e+05,5.041749743090581149e+06,2.579999923706054688e+01
1.536097754808287144e+09,6.255022203266904689e+05,5.041749739731260575e+06,2.579999923706054688e+01
1.536097754857205153e+09,6.255022346730579156e+05,5.041749764654709958e+06,2.581999969482421875e+01
1.536097754904351950e+09,6.255022486081398092e+05,5.041749706028773449e+06,2.590999984741210938e+01
1.536097754953013182e+09,6.255022705395411467e+05,5.041749703318731859e+06,2.589999961853027344e+01
1.536097754998758793e+09,6.255022937017577933e+05,5.041749697669561021e+06,2.589999961853027344e+01
1.536097755085044384e+09,6.255023219822506653e+05,5.041749703051718883e+06,2.589999961853027344e+01
1.536097755128654242e+09,6.255023355777517427e+05,5.041749680910356343e+06,2.592000007629394531e+01
1.536097755176609755e+09,6.255023613771640230e+05,5.041749680130085908e+06,2.592000007629394531e+01
1.536097755225700617e+09,6.255023866336625069e+05,5.041749680450363085e+06,2.592000007629394531e+01
1.536097755274068594e+09,6.255024018889240688e+05,5.041749672975813039e+06,2.593000030517578125e+01
1.536097755323176861e+09,6.255024224759923527e+05,5.041749698394642211e+06,2.587000083923339844e+01
1.536097755370511293e+09,6.255024437560902443e+05,5.041749689188327640e+06,2.586000061035156250e+01
1.536097755418885469e+09,6.255024663494530832e+05,5.041749685935830697e+06,2.585000038146972656e+01
1.536097755468852997e+09,6.255025045186715433e+05,5.041749633166773245e+06,2.584000015258789062e+01
1.536097755517052650e+09,6.255025315400280524e+05,5.041749714470230974e+06,2.571999931335449219e+01
1.536097755568877459e+09,6.255025385584963951e+05,5.041749721649650484e+06,2.571999931335449219e+01
1.536097755614397049e+09,6.255025584965940798e+05,5.041749720937302336e+06,2.571999931335449219e+01
1.536097755662439108e+09,6.255025893374129664e+05,5.041749695992105640e+06,2.570000076293945312e+01
1.536097755711515903e+09,6.255026016053694766e+05,5.041749571018541232e+06,2.588999938964843750e+01
1.536097755759488344e+09,6.255026242728545330e+05,5.041749564062820747e+06,2.587000083923339844e+01
1.536097755808048725e+09,6.255026468328636838e+05,5.041749562476772815e+06,2.587000083923339844e+01
1.536097755856857300e+09,6.255026769890259020e+05,5.041749532701754943e+06,2.586000061035156250e+01
1.536097755903933525e+09,6.255026925584312994e+05,5.041749444470874034e+06,2.598999977111816406e+01
1.536097755953081369e+09,6.255027077441937290e+05,5.041749453480880708e+06,2.596999931335449219e+01
1.536097755999117374e+09,6.255027308540698141e+05,5.041749443940719590e+06,2.597999954223632812e+01
1.536097756085346937e+09,6.255027602111471351e+05,5.041749421559123322e+06,2.595999908447265625e+01
1.536097756129143238e+09,6.255027935736785876e+05,5.041749556892995723e+06,2.575000000000000000e+01
1.536097756177865267e+09,6.255027994146302808e+05,5.041749531817891635e+06,2.575000000000000000e+01
1.536097756225334883e+09,6.255028194828983396e+05,5.041749531108150259e+06,2.573999977111816406e+01
1.536097756273698568e+09,6.255028479880867526e+05,5.041749505745736882e+06,2.572999954223632812e+01
1.536097756322942257e+09,6.255028741677114740e+05,5.041749622597540729e+06,2.552000045776367188e+01
1.536097756369991541e+09,6.255028872434544610e+05,5.041749613412250765e+06,2.551000022888183594e+01
1.536097756420208216e+09,6.255029117184814531e+05,5.041749607233651914e+06,2.551000022888183594e+01
1.536097756467940092e+09,6.255029307690055575e+05,5.041749624841840006e+06,2.552000045776367188e+01
1.536097756516551971e+09,6.255029544111810392e+05,5.041749569188727997e+06,2.559000015258789062e+01
1.536097756564606190e+09,6.255029772227454232e+05,5.041749548528473824e+06,2.557999992370605469e+01
1.536097756613841295e+09,6.255029969857446849e+05,5.041749543552208692e+06,2.556999969482421875e+01
1.536097756661656857e+09,6.255030194123372203e+05,5.041749548631967045e+06,2.555999946594238281e+01
1.536097756709896803e+09,6.255030396904306253e+05,5.041749569969435222e+06,2.551000022888183594e+01
1.536097756758749008e+09,6.255030564470523968e+05,5.041749546038989909e+06,2.551000022888183594e+01
1.536097756806857347e+09,6.255030812194785103e+05,5.041749538013990968e+06,2.551000022888183594e+01
1.536097756855785608e+09,6.255030870492663234e+05,5.041749565545509569e+06,2.551000022888183594e+01
1.536097756905564308e+09,6.255031132613732480e+05,5.041749615713231266e+06,2.542000007629394531e+01
1.536097756953048229e+09,6.255031396143581951e+05,5.041749606793688610e+06,2.543000030517578125e+01
1.536097756999640465e+09,6.255031605530438246e+05,5.041749608138957992e+06,2.544000053405761719e+01
1.536097757086313725e+09,6.255031649407666409e+05,5.041749649163797498e+06,2.545000076293945312e+01
1.536097757129961014e+09,6.255031853082143934e+05,5.041749724591783248e+06,2.529999923706054688e+01
1.536097757176197290e+09,6.255032163783033611e+05,5.041749733734487556e+06,2.531999969482421875e+01
1.536097757224605799e+09,6.255032426571658580e+05,5.041749728518168442e+06,2.530999946594238281e+01
1.536097757273442268e+09,6.255032600182831520e+05,5.041749732940834947e+06,2.531999969482421875e+01
1.536097757323080778e+09,6.255032766651463462e+05,5.041749681963828392e+06,2.537999916076660156e+01
1.536097757369733810e+09,6.255032904542782344e+05,5.041749663160579279e+06,2.537000083923339844e+01
1.536097757418604136e+09,6.255033129772286629e+05,5.041749663426147774e+06,2.537000083923339844e+01
1.536097757467892170e+09,6.255033374837819720e+05,5.041749629648109898e+06,2.536000061035156250e+01
1.536097757516132832e+09,6.255033642425568542e+05,5.041749626478988677e+06,2.536000061035156250e+01
1.536097757564754725e+09,6.255033743684281362e+05,5.041749608528594486e+06,2.535000038146972656e+01
1.536097757613405704e+09,6.255033937562013743e+05,5.041749609287116677e+06,2.534000015258789062e+01
1.536097757660245419e+09,6.255034046510045882e+05,5.041749630992482416e+06,2.535000038146972656e+01
1.536097757710196495e+09,6.255034285599200521e+05,5.041749666110041551e+06,2.527000045776367188e+01
1.536097757758148193e+09,6.255034529158959631e+05,5.041749659373355098e+06,2.527000045776367188e+01
1.536097757806828499e+09,6.255034705628376687e+05,5.041749656021855772e+06,2.528000068664550781e+01
1.536097757854392052e+09,6.255034906278566923e+05,5.041749661980527453e+06,2.529000091552734375e+01
1.536097757904214621e+09,6.255035062111305306e+05,5.041749612093646079e+06,2.537000083923339844e+01
1.536097757952140331e+09,6.255035319577446207e+05,5.041749600939143449e+06,2.537999916076660156e+01
1.536097757998701811e+09,6.255035536843978334e+05,5.041749595446477644e+06,2.537999916076660156e+01
1.536097758084918499e+09,6.255035674642431550e+05,5.041749603131702170e+06,2.539999961853027344e+01
1.536097758127634287e+09,6.255035965784435393e+05,5.041749723006010056e+06,2.520000076293945312e+01
1.536097758175662756e+09,6.255036083223911701e+05,5.041749708792710677e+06,2.517000007629394531e+01
1.536097758223630905e+09,6.255036310755729210e+05,5.041749704061532393e+06,2.518000030517578125e+01
1.536097758272289515e+09,6.255036543688761303e+05,5.041749711381464265e+06,2.515999984741210938e+01
1.536097758321142435e+09,6.255036725397949340e+05,5.041749649320843630e+06,2.526000022888183594e+01
1.536097758368959427e+09,6.255037022401143331e+05,5.041749642320656218e+06,2.526000022888183594e+01
1.536097758418286562e+09,6.255037229369919514e+05,5.041749642734911293e+06,2.526000022888183594e+01
1.536097758466948032e+09,6.255037373092963826e+05,5.041749666362234391e+06,2.527000045776367188e+01
1.536097758515510321e+09,6.255037588733932935e+05,5.041749623448771425e+06,2.534000015258789062e+01
1.536097758562980890e+09,6.255037768186475150e+05,5.041749631217367016e+06,2.535000038146972656e+01
1.536097758612204075e+09,6.255037987421798753e+05,5.041749622394405305e+06,2.535000038146972656e+01
1.536097758660438299e+09,6.255038217084336793e+05,5.041749633042029105e+06,2.536000061035156250e+01
1.536097758709656239e+09,6.255038427707345691e+05,5.041749699777863920e+06,2.523999977111816406e+01
1.536097758759840965e+09,6.255038607896509347e+05,5.041749697359987535e+06,2.522999954223632812e+01
1.536097758805310249e+09,6.255038862652659882e+05,5.041749693239007145e+06,2.521999931335449219e+01
1.536097758853863478e+09,6.255039004207921680e+05,5.041749701672692783e+06,2.520999908447265625e+01
1.536097758902144432e+09,6.255039272736411076e+05,5.041749661273146048e+06,2.527000045776367188e+01
1.536097758950681925e+09,6.255039433613475412e+05,5.041749644738729112e+06,2.527000045776367188e+01
1.536097758997088194e+09,6.255039666426184122e+05,5.041749639647653326e+06,2.527000045776367188e+01
1.536097759083668709e+09,6.255039625489382306e+05,5.041749707547096536e+06,2.528000068664550781e+01
1.536097759126920462e+09,6.255039800254550064e+05,5.041749660661876202e+06,2.532999992370605469e+01
1.536097759175469160e+09,6.255039969803279964e+05,5.041749652850880288e+06,2.532999992370605469e+01
1.536097759222188711e+09,6.255040196848743362e+05,5.041749644043549895e+06,2.531999969482421875e+01
1.536097759270800829e+09,6.255040222168719629e+05,5.041749686698365025e+06,2.534000015258789062e+01
1.536097759322438240e+09,6.255040457135512261e+05,5.041749677351186052e+06,2.534000015258789062e+01
1.536097759366843700e+09,6.255040715347435325e+05,5.041749668976712041e+06,2.535000038146972656e+01
1.536097759416535378e+09,6.255040929338935530e+05,5.041749660328489728e+06,2.534000015258789062e+01
1.536097759464694262e+09,6.255041229418192524e+05,5.041749637959924527e+06,2.534000015258789062e+01
1.536097759512767315e+09,6.255041455398020335e+05,5.041749647488766350e+06,2.529999923706054688e+01
1.536097759561076164e+09,6.255041625622962601e+05,5.041749649311364628e+06,2.529999923706054688e+01
1.536097759610300303e+09,6.255041860297850799e+05,5.041749647928721271e+06,2.529000091552734375e+01
1.536097759657566309e+09,6.255042250351679977e+05,5.041749585914639756e+06,2.528000068664550781e+01
1.536097759707185030e+09,6.255042384033509297e+05,5.041749451516095549e+06,2.548999977111816406e+01
1.536097759756026030e+09,6.255042526654433459e+05,5.041749441613610834e+06,2.545999908447265625e+01
1.536097759803286552e+09,6.255042772484037559e+05,5.041749436548589729e+06,2.545999908447265625e+01
1.536097759853294134e+09,6.255043025118609658e+05,5.041749430015305057e+06,2.545999908447265625e+01
1.536097759901064396e+09,6.255043272687755525e+05,5.041749624452259392e+06,2.512999916076660156e+01
1.536097759948937654e+09,6.255043548572007567e+05,5.041749625374924392e+06,2.512999916076660156e+01
1.536097759995532036e+09,6.255043771337243961e+05,5.041749611928147264e+06,2.513999938964843750e+01
1.536097760081916809e+09,6.255043804768376285e+05,5.041749659600553103e+06,2.517000007629394531e+01
1.536097760124916077e+09,6.255044086261896882e+05,5.041749704064758494e+06,2.506999969482421875e+01
1.536097760171893358e+09,6.255044239676047582e+05,5.041749705298000947e+06,2.506999969482421875e+01
1.536097760221567869e+09,6.255044449276137166e+05,5.041749692565814592e+06,2.506999969482421875e+01
1.536097760269753456e+09,6.255044688407431822e+05,5.041749681930324994e+06,2.505999946594238281e+01
1.536097760318238258e+09,6.255044899902789621e+05,5.041749614187025465e+06,2.515999984741210938e+01
1.536097760366880178e+09,6.255045139404697111e+05,5.041749601699925959e+06,2.515999984741210938e+01
1.536097760414461613e+09,6.255045400294135325e+05,5.041749592960339971e+06,2.515999984741210938e+01
1.536097760464365959e+09,6.255045579107496887e+05,5.041749590910182334e+06,2.513999938964843750e+01
1.536097760512924433e+09,6.255045778108777013e+05,5.041749579082960263e+06,2.515999984741210938e+01
1.536097760561794758e+09,6.255046034106151201e+05,5.041749594784651883e+06,2.514999961853027344e+01
1.536097760609505415e+09,6.255046264982593711e+05,5.041749586355464533e+06,2.513999938964843750e+01
1.536097760656646967e+09,6.255046444393494166e+05,5.041749587825977243e+06,2.514999961853027344e+01
1.536097760705945015e+09,6.255046666954591637e+05,5.041749601423156448e+06,2.512000083923339844e+01
1.536097760755898476e+09,6.255046856505929027e+05,5.041749584760898724e+06,2.511000061035156250e+01
1.536097760802508593e+09,6.255047063766623614e+05,5.041749577210620046e+06,2.511000061035156250e+01
1.536097760851827145e+09,6.255047334916789550e+05,5.041749562749276869e+06,2.511000061035156250e+01
1.536097760900190115e+09,6.255047481657266617e+05,5.041749434674872085e+06,2.529000091552734375e+01
1.536097760947983742e+09,6.255047765828876290e+05,5.041749426722829230e+06,2.530999946594238281e+01
1.536097760994446516e+09,6.255047991280745482e+05,5.041749425877435133e+06,2.530999946594238281e+01
1.536097761080802441e+09,6.255048224311276572e+05,5.041749413192148320e+06,2.531999969482421875e+01
1.536097761124150515e+09,6.255048414770934032e+05,5.041749365967872553e+06,2.537000083923339844e+01
1.536097761171345234e+09,6.255048482644131873e+05,5.041749365177547559e+06,2.535000038146972656e+01
1.536097761220900774e+09,6.255048683919799514e+05,5.041749361505233683e+06,2.536000061035156250e+01
1.536097761268155336e+09,6.255048947222779971e+05,5.041749347213419154e+06,2.535000038146972656e+01
1.536097761316895247e+09,6.255049113357973984e+05,5.041749297902869061e+06,2.542000007629394531e+01
1.536097761368762970e+09,6.255049330022464273e+05,5.041749282406292856e+06,2.542000007629394531e+01
1.536097761414010048e+09,6.255049540817630477e+05,5.041749276715441607e+06,2.542000007629394531e+01
1.536097761462448597e+09,6.255049709930759855e+05,5.041749284092877060e+06,2.543000030517578125e+01
1.536097761511547565e+09,6.255049934780551121e+05,5.041749273243568838e+06,2.543000030517578125e+01
1.536097761558800459e+09,6.255050113922933815e+05,5.041749263043716550e+06,2.542000007629394531e+01
1.536097761608299732e+09,6.255050363838397898e+05,5.041749250577459112e+06,2.542000007629394531e+01
1.536097761655689478e+09,6.255050685370229185e+05,5.041749218619598076e+06,2.540999984741210938e+01
1.536097761704300404e+09,6.255050955324704992e+05,5.041749249168059789e+06,2.535000038146972656e+01
1.536097761752654552e+09,6.255051215834449977e+05,5.041749229313595220e+06,2.534000015258789062e+01
